id,title,duration,difficultyLevel,createdAt,updatedAt
3189,AngularJS Custom Directives with Dan Wahlin,360,EASY,2024-10-04 09:09:00.000,2033-06-21 09:09:00.000
3190,Angular 2+ with Typescript - Essential Training,180,EASY,2024-10-04 09:10:00.000,2033-06-22 09:09:00.000
3191,Learn Angular 2 from Beginner to Advanced,600,EASY,2024-10-04 09:09:00.000,2033-06-23 09:09:00.000
3192,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,240,EASY,2024-10-04 09:09:00.000,2033-06-24 09:09:00.000
3193,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,240,EASY,2024-10-04 09:09:00.000,2033-06-25 09:09:00.000
3194,Learning Docker and Kubernetes by Lab,300,EASY,2024-10-04 09:09:00.000,2033-06-26 09:09:00.000
3195,Projects in ExpressJS - Learn ExpressJs building 10 projects,930,EASY,2024-10-04 09:09:00.000,2033-06-27 09:09:00.000
3196,PHP For Beginners : Learn PHP From Scratch!,210,EASY,2024-10-04 09:10:00.000,2033-06-28 09:09:00.000
3197,Bootstrap 4.0 New Features: Build Responsive Website,90,EASY,2024-10-04 09:09:00.000,2033-06-29 09:09:00.000
3198,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,540,EASY,2024-10-04 09:09:00.000,2033-06-30 09:09:00.000
3199,Professional RESTful API Design using Python Flask,270,MEDIUM,2024-10-04 09:09:00.000,2033-07-01 09:09:00.000
3200,HTML5 APIs For JavaScript - A Course For Web Developers ,300,EASY,2024-10-04 09:09:00.000,2033-07-02 09:09:00.000
3201,Learn Python Django - A Hands-On Course,120,EASY,2024-10-04 09:09:00.000,2033-07-03 09:09:00.000
3202,Comprehensive JavaScript Programming,180,EASY,2024-10-04 09:10:00.000,2033-07-04 09:09:00.000
3203,Security for your WordPress site,38,EASY,2024-10-04 09:09:00.000,2033-07-05 09:09:00.000
3204,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,1200,EASY,2024-10-04 09:09:00.000,2033-07-06 09:09:00.000
3205,Accelerated ES6 JavaScript Training,360,MEDIUM,2024-10-04 09:09:00.000,2033-07-07 09:09:00.000
3206,AWS Serverless APIs & Apps - A Complete Introduction,480,EASY,2024-10-04 09:09:00.000,2033-07-08 09:09:00.000
3207,Python and Django Full Stack Web Developer Bootcamp,1890,EASY,2024-10-04 09:09:00.000,2033-07-09 09:09:00.000
3208,The Complete Elixir and Phoenix Bootcamp,870,EASY,2024-10-04 09:10:00.000,2033-07-10 09:09:00.000
3209,Build a Real-world App with ASP.NET Core and Angular 2 (4+),630,MEDIUM,2024-10-04 09:09:00.000,2033-07-11 09:09:00.000
3210,REST APIs with Flask and Python,750,MEDIUM,2024-10-04 09:09:00.000,2033-07-12 09:09:00.000
3211,Angular 4 (formerly Angular 2) - The Complete Guide,1320,EASY,2024-10-04 09:09:00.000,2033-07-13 09:09:00.000
3212,Build Websites from Scratch with HTML & CSS,480,EASY,2024-10-04 09:09:00.000,2033-07-14 09:09:00.000
3213,PHP for Beginners -Become a PHP Master - Project Included,1830,EASY,2024-10-04 09:09:00.000,2033-07-15 09:09:00.000
3214,The Professional Ruby on Rails Developer,1020,EASY,2024-10-04 09:10:00.000,2033-07-16 09:09:00.000
3215,The Complete Ruby on Rails Developer Course,1890,EASY,2024-10-04 09:09:00.000,2033-07-17 09:09:00.000
3216,Docker Technologies for DevOps and Developers,180,EASY,2024-10-04 09:09:00.000,2033-07-18 09:09:00.000
3217,JavaScript programming: JavaScript for beginners,300,EASY,2024-10-04 09:09:00.000,2033-07-19 09:09:00.000
3218,JSON in Action: Build JSON-Based Applications,210,EASY,2024-10-04 09:09:00.000,2033-07-20 09:09:00.000
3219,Learn Ruby Programming The Easy Way,120,EASY,2024-10-04 09:09:00.000,2033-07-21 09:09:00.000
3220,Learn OAuth 2.0 - Get started as an API Security Expert,210,EASY,2024-10-04 09:10:00.000,2033-07-22 09:09:00.000
3221,AngularJS For .Net Developers From Scratch,270,MEDIUM,2024-10-04 09:09:00.000,2033-07-23 09:09:00.000
3222,"Jekyll: make fast, secure static sites and blogs with Jekyll",150,EASY,2024-10-04 09:09:00.000,2033-07-24 09:09:00.000
3223,HTML and CSS BootCamp for Beginners,390,EASY,2024-10-04 09:09:00.000,2033-07-25 09:09:00.000
3224,Hosting Django: Amazon Web Services (AWS) Fundamentals,330,EASY,2024-10-04 09:09:00.000,2033-07-26 09:09:00.000
3225,Angular Advanced MasterClass & FREE E-Book,390,MEDIUM,2024-10-04 09:09:00.000,2033-07-27 09:09:00.000
3226,Learn Responsive Web Development from Scratch,270,EASY,2024-10-04 09:10:00.000,2033-07-28 09:09:00.000
3227,Build WordPress Plugin to extend Beaver Builder,120,MEDIUM,2024-10-04 09:09:00.000,2033-07-29 09:09:00.000
3228,Coding Made Easy: A Beginners Guide To JavaScript,60,EASY,2024-10-04 09:09:00.000,2033-07-30 09:09:00.000
3229,The Complete Developers Guide to MongoDB,810,EASY,2024-10-04 09:09:00.000,2033-07-31 09:09:00.000
3230,Electron for Desktop Apps: The Complete Developer's Guide,480,EASY,2024-10-04 09:09:00.000,2033-08-01 09:09:00.000
3231,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),1080,EASY,2024-10-04 09:09:00.000,2033-08-02 09:09:00.000
3232,"React JS, Angular & Vue JS - Quickstart & Comparison",480,EASY,2024-10-04 09:10:00.000,2033-08-03 09:09:00.000
3233,The Complete JavaScript Course: Build a Real-World Project,1050,EASY,2024-10-04 09:09:00.000,2033-08-04 09:09:00.000
3234,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,510,EASY,2024-10-04 09:09:00.000,2033-08-05 09:09:00.000
3235,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,570,EASY,2024-10-04 09:09:00.000,2033-08-06 09:09:00.000
3236,Meteor and React for Realtime Apps,540,EASY,2024-10-04 09:09:00.000,2033-08-07 09:09:00.000
3237,The Web Developer Bootcamp,2580,EASY,2024-10-04 09:09:00.000,2033-08-08 09:09:00.000
3238,AngularJS JumpStart with Dan Wahlin,600,EASY,2024-10-04 09:10:00.000,2033-08-09 09:09:00.000
3239,The Complete Web Developer Course 2.0,1830,EASY,2024-10-04 09:09:00.000,2033-08-10 09:09:00.000
3240,Ultimate Web Designer & Developer Course: Build 23 Projects!,1950,EASY,2024-10-04 09:09:00.000,2033-08-11 09:09:00.000
3241,ExpressJS Fundamentals,60,EASY,2024-10-04 09:09:00.000,2033-08-12 09:09:00.000
3242,REST WCF Service in ASP.NET,41,EASY,2024-10-04 09:09:00.000,2033-08-13 09:09:00.000
3243,Projects in Node.js - Learn by Example,300,EASY,2024-10-04 09:09:00.000,2033-08-14 09:09:00.000
3244,Building Data Visualizations with D3 and Angular 2,210,EASY,2024-10-04 09:10:00.000,2033-08-15 09:09:00.000
3245,Learn Object Oriented PHP By Building a Complete Website,270,EASY,2024-10-04 09:09:00.000,2033-08-16 09:09:00.000
3246,Web Programming Course : Asp.Net MVC,210,EASY,2024-10-04 09:09:00.000,2033-08-17 09:09:00.000
3247,Learn Spring Framework Practically - Hands On Recipies,330,EASY,2024-10-04 09:09:00.000,2033-08-18 09:09:00.000
3248,One-stop Ruby on Rails: Build Web Applications from Scratch,1110,EASY,2024-10-04 09:09:00.000,2033-08-19 09:09:00.000
3249,Learn what's new in PHP 7,210,MEDIUM,2024-10-04 09:09:00.000,2033-08-20 09:09:00.000
3250,Dive Into Docker: The Docker Course for Developers,90,EASY,2024-10-04 09:10:00.000,2033-08-21 09:09:00.000
3251,"Basic Concepts of Web Development, HTTP and Java Servlets",60,EASY,2024-10-04 09:09:00.000,2033-08-22 09:09:00.000
3252,The Most Comprehensive Web Development Course,2520,EASY,2024-10-04 09:09:00.000,2033-08-23 09:09:00.000
3253,Learn and Understand AngularJS,420,EASY,2024-10-04 09:09:00.000,2033-08-24 09:09:00.000
3254,JavaScript: Understanding the Weird Parts,690,EASY,2024-10-04 09:09:00.000,2033-08-25 09:09:00.000
3255,Webpack 2: The Complete Developer's Guide,330,EASY,2024-10-04 09:09:00.000,2033-08-26 09:09:00.000
3256,Build Responsive Real World Websites with HTML5 and CSS3,720,EASY,2024-10-04 09:10:00.000,2033-08-27 09:09:00.000
3257,ES6 Javascript: The Complete Developer's Guide,390,EASY,2024-10-04 09:09:00.000,2033-08-28 09:09:00.000
3258,Learn and Understand NodeJS,780,EASY,2024-10-04 09:09:00.000,2033-08-29 09:09:00.000
3259,Understanding TypeScript,420,EASY,2024-10-04 09:09:00.000,2033-08-30 09:09:00.000
3260,Advanced React and Redux,720,MEDIUM,2024-10-04 09:09:00.000,2033-08-31 09:09:00.000
3261,Modern React with Redux,1590,EASY,2024-10-04 09:09:00.000,2033-09-01 09:09:00.000
3262,Angular Styling & Animations (for Angular 2 and Angular 4),360,MEDIUM,2024-10-04 09:10:00.000,2033-09-02 09:09:00.000
3263,The Complete ASP.NET MVC 5 Course,450,EASY,2024-10-04 09:09:00.000,2033-09-03 09:09:00.000
3264,GraphQL with React: The Complete Developers Guide,780,MEDIUM,2024-10-04 09:09:00.000,2033-09-04 09:09:00.000
3265,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",44,EASY,2024-10-04 09:09:00.000,2033-09-05 09:09:00.000
3266,WordPress in under an hour - Create/manage your own website!,60,EASY,2024-10-04 09:09:00.000,2033-09-06 09:09:00.000
3267,Twitter Bootstrap 2 for Beginners,60,EASY,2024-10-04 09:09:00.000,2033-09-07 09:09:00.000
3268,Bootstrap Tutorial - Essentials From Basic to Advanced,450,EASY,2024-10-04 09:10:00.000,2033-09-08 09:09:00.000
3269,Create an Engaging Website with Twitter Bootstrap 2.x,60,EASY,2024-10-04 09:09:00.000,2033-09-09 09:09:00.000
3270,Javascript :basics for beginners,37,EASY,2024-10-04 09:09:00.000,2033-09-10 09:09:00.000
3271,CSS Tutorial For Beginners: Style Your Wordpress Templates,210,EASY,2024-10-04 09:09:00.000,2033-09-11 09:09:00.000
3272,HTML5 And CSS3 - Build Modern Responsive Websites,570,EASY,2024-10-04 09:09:00.000,2033-09-12 09:09:00.000
3273,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,120,EASY,2024-10-04 09:09:00.000,2033-09-13 09:09:00.000
3274,Web Development: Make A Website That Will Sell For Thousands,450,EASY,2024-10-04 09:10:00.000,2033-09-14 09:09:00.000
3275,WordPress Basics to Business: Share and Sell your Expertise,210,EASY,2024-10-04 09:09:00.000,2033-09-15 09:09:00.000
3276,PHP Zend Framework 2:Creating a CRUD Application,38,EASY,2024-10-04 09:09:00.000,2033-09-16 09:09:00.000
3277,JavaScript Fundamentals,300,EASY,2024-10-04 09:09:00.000,2033-09-17 09:09:00.000
3278,Building a Website With Jekyll,180,EASY,2024-10-04 09:09:00.000,2033-09-18 09:09:00.000
3279,Big Data and Apache Hadoop for Developers - Fundamentals,180,MEDIUM,2024-10-04 09:09:00.000,2033-09-19 09:09:00.000
3280,Wordpress Development : Create a Custom Wordpress Website,90,EASY,2024-10-04 09:10:00.000,2033-09-20 09:09:00.000
3282,RESTful Services with ASP.NET Web API,120,EASY,2024-10-04 09:09:00.000,2033-09-22 09:09:00.000
3283,Web Hosting Fundamentals,37,EASY,2024-10-04 09:09:00.000,2033-09-23 09:09:00.000
3284,Learning Path: React: Make Stunning React Websites,390,HARD,2024-10-04 09:09:00.000,2033-09-24 09:09:00.000
3285,Administering Microsoft SQL Server 2012 Databases - 70-462,330,EASY,2024-10-04 09:09:00.000,2033-09-25 09:09:00.000
3286,PHP CodeIgniter:CRUD concepts in MVC,35,EASY,2024-10-04 09:10:00.000,2033-09-26 09:09:00.000
3287,Adobe Experience Manager CMS Basics,60,EASY,2024-10-04 09:09:00.000,2033-09-27 09:09:00.000
3288,Introduction to Frontend Web Development For  Beginners,270,EASY,2024-10-04 09:09:00.000,2033-09-28 09:09:00.000
3289,PHP: Complete Login and Registration System with PHP & MYSQL,450,EASY,2024-10-04 09:09:00.000,2033-09-29 09:09:00.000
3290,JavaScript Complete Guide to learning JavaScript,330,EASY,2024-10-04 09:09:00.000,2033-09-30 09:09:00.000
3291,Advanced Scalable Python Web Development Using Flask,840,MEDIUM,2024-10-04 09:09:00.000,2033-10-01 09:09:00.000
3292,jQuery for Absolute Beginners - Lite,35,EASY,2024-10-04 09:10:00.000,2033-10-02 09:09:00.000
3293,HTML Complete Course - Beginner to Expert,90,EASY,2024-10-04 09:09:00.000,2033-10-03 09:09:00.000
3294,Cross-Platform Development with ASP.NET Core 1.0 MVC,330,EASY,2024-10-04 09:09:00.000,2033-10-04 09:09:00.000
3295,Build a Photo Blog with Ruby on Rails,90,MEDIUM,2024-10-04 09:09:00.000,2033-10-05 09:09:00.000
3296,Practical PHP: Master the Basics and Code Dynamic Websites,390,EASY,2024-10-04 09:09:00.000,2033-10-06 09:09:00.000
3297,Sass Workflow,180,EASY,2024-10-04 09:09:00.000,2033-10-07 09:09:00.000
3298,Learn PHP Fundamentals From Scratch,120,EASY,2024-10-04 09:10:00.000,2033-10-08 09:09:00.000
3299,XML For Absolute Beginners: Learn to create your own tags,60,EASY,2024-10-04 09:09:00.000,2033-10-09 09:09:00.000
3300,Joomla: Create a Joomla Website This Weekend With NO CODING!,120,EASY,2024-10-04 09:09:00.000,2033-10-10 09:09:00.000
3301,JavaScript for beginners - A Complete Guide,630,EASY,2024-10-04 09:09:00.000,2033-10-11 09:09:00.000
3302,Laravel Deployment - Launch your Laravel Application Online,60,MEDIUM,2024-10-04 09:09:00.000,2033-10-12 09:09:00.000
3303,WordPress Development Crash Course: From Zero To Hero,120,EASY,2024-10-04 09:09:00.000,2033-10-13 09:09:00.000
3304,Learn how to create a WordPress theme using Pinegrow,120,MEDIUM,2024-10-04 09:10:00.000,2033-10-14 09:09:00.000
3305,Learn to Build Web Apps using Laravel Framework,390,EASY,2024-10-04 09:09:00.000,2033-10-15 09:09:00.000
3306,Flexbox: The complete guide,60,EASY,2024-10-04 09:09:00.000,2033-10-16 09:09:00.000
3307,How to Safely Copy and Move Your WordPress Website,90,MEDIUM,2024-10-04 09:09:00.000,2033-10-17 09:09:00.000
3308,AngularJs :basics for beginners,60,EASY,2024-10-04 09:09:00.000,2033-10-18 09:09:00.000
3309,JSON For Beginners: A Very Basic Introduction,60,EASY,2024-10-04 09:09:00.000,2033-10-19 09:09:00.000
3310,Learn SASS and improve your CSS,180,EASY,2024-10-04 09:10:00.000,2033-10-20 09:09:00.000
3311,Angular Tutorial For Beginners,150,EASY,2024-10-04 09:09:00.000,2033-10-21 09:09:00.000
3312,HTML and CSS for Absolute Beginners,180,EASY,2024-10-04 09:09:00.000,2033-10-22 09:09:00.000
3313,"JavaScript, jQuery and Ajax",240,EASY,2024-10-04 09:09:00.000,2033-10-23 09:09:00.000
3314,Laravel Blog Development Starter,120,EASY,2024-10-04 09:09:00.000,2033-10-24 09:09:00.000
3315,React: Learn ReactJS Fundamentals for Front-End Developers,240,EASY,2024-10-04 09:09:00.000,2033-10-25 09:09:00.000
3316,JavaScript For Absolute Beginners - Level Two,60,MEDIUM,2024-10-04 09:10:00.000,2033-10-26 09:09:00.000
3317,How To Create A Real Estate Website With Wordpress 2017,90,EASY,2024-10-04 09:09:00.000,2033-10-27 09:09:00.000
3318,The Complete HTML5 and CSS3 Course - with 8 Websites Design,450,EASY,2024-10-04 09:09:00.000,2033-10-28 09:09:00.000
3319,Introduction to Modern Programming with PHP,960,EASY,2024-10-04 09:09:00.000,2033-10-29 09:09:00.000
3320,HTML Introduction Course: Learn HTML in 2 hours!!!,120,EASY,2024-10-04 09:09:00.000,2033-10-30 09:09:00.000
3321,Learn HTML & CSS: How To Start Your Web Development Career,270,EASY,2024-10-04 09:09:00.000,2033-10-31 09:09:00.000
3322,React vs Angular vs Vue.js by Example,210,EASY,2024-10-04 09:10:00.000,2033-11-01 09:09:00.000
3323,Create WordPress Plugins,150,EASY,2024-10-04 09:09:00.000,2033-11-02 09:09:00.000
3324,Build and Deploy a LAMP server on AWS,60,EASY,2024-10-04 09:09:00.000,2033-11-03 09:09:00.000
3325,Build your own Beautiful Blog in WordPress + SEO,180,EASY,2024-10-04 09:09:00.000,2033-11-04 09:09:00.000
3326,AngularJS Authentication: Secure Your App with Auth0,60,EASY,2024-10-04 09:09:00.000,2033-11-05 09:09:00.000
3327,Learn Bootstrap 4 by Example,60,EASY,2024-10-04 09:09:00.000,2033-11-06 09:09:00.000
3328,Complete WooCommerce Plugin Tutorial For Wordpress 2017,90,EASY,2024-10-04 09:10:00.000,2033-11-07 09:09:00.000
3329,How To Build And Make A Wordpress Website From Scratch 2017,120,EASY,2024-10-04 09:09:00.000,2033-11-08 09:09:00.000
3330,Docker for Developers - Newest Version 1.12 with Swarm Mode,330,EASY,2024-10-04 09:09:00.000,2033-11-09 09:09:00.000
3331,Angular Material - Quickstart,42,EASY,2024-10-04 09:09:00.000,2033-11-10 09:09:00.000
3332,HTML and CSS for Beginners - Build a Website & Launch ONLINE,360,EASY,2024-10-04 09:09:00.000,2033-11-11 09:09:00.000
3333,"Core: A Web App Reference Guide for Django, Python, and More",1560,EASY,2024-10-04 09:09:00.000,2033-11-12 09:09:00.000
3334,"JSON with Java APIs, jQuery and JSON REST Web Services",360,EASY,2024-10-04 09:10:00.000,2033-11-13 09:09:00.000
3335,Bootstrap 4 Quick Start: Code Modern Responsive Websites,180,EASY,2024-10-04 09:09:00.000,2033-11-14 09:09:00.000
3336,Learn Symfony 3 framework by practical examples,240,EASY,2024-10-04 09:09:00.000,2033-11-15 09:09:00.000
3337,"Complete Web Development with HTML, CSS and Javascript",120,MEDIUM,2024-10-04 09:09:00.000,2033-11-16 09:09:00.000
3338,Web Hosting Introduction: How to Publish Your Website Online,60,EASY,2024-10-04 09:09:00.000,2033-11-17 09:09:00.000
3339,Django For Beginners,240,EASY,2024-10-04 09:09:00.000,2033-11-18 09:09:00.000
3340,Introduction to QGIS Python Programming,210,EASY,2024-10-04 09:10:00.000,2033-11-19 09:09:00.000
3341,Learning Object-Oriented JavaScript,180,MEDIUM,2024-10-04 09:09:00.000,2033-11-20 09:09:00.000
3342,Bootstrap Tutorial for Beginners,120,EASY,2024-10-04 09:09:00.000,2033-11-21 09:09:00.000
3343,Learn Bootstrap3 With Multi Purposes Single Page Layout,1260,EASY,2024-10-04 09:09:00.000,2033-11-22 09:09:00.000
3344,HTML for Beginners,150,EASY,2024-10-04 09:09:00.000,2033-11-23 09:09:00.000
3345,How to Build WordPress Themes: A Web Designer's Guide,330,MEDIUM,2024-10-04 09:09:00.000,2033-11-24 09:09:00.000
3346,XML DTD :basics for beginners,33,EASY,2024-10-04 09:10:00.000,2033-11-25 09:09:00.000
3347,Learn to make an HTML 5 website with a video background,30,EASY,2024-10-04 09:09:00.000,2033-11-26 09:09:00.000
3348,Learn Authentication With ASP.NET Identity Security 2017,120,EASY,2024-10-04 09:09:00.000,2033-11-27 09:09:00.000
3349,HTML and CSS Foundations,60,EASY,2024-10-04 09:09:00.000,2033-11-28 09:09:00.000
3350,Python Web Programming,360,EASY,2024-10-04 09:09:00.000,2033-11-29 09:09:00.000
3351,Build a Complete Registration and Login System using PHP MVC,300,EASY,2024-10-04 09:09:00.000,2033-11-30 09:09:00.000
3352,ES6 / EcmaScript 6 for beginners an introduction,120,MEDIUM,2024-10-04 09:10:00.000,2033-12-01 09:09:00.000
3353,React for visual learners,210,EASY,2024-10-04 09:09:00.000,2033-12-02 09:09:00.000
3354,Learn to Create Advance Responsive Websites With Bootstrap,120,EASY,2024-10-04 09:09:00.000,2033-12-03 09:09:00.000
3355,Master the Art of Web Design with HTML & CSS,180,EASY,2024-10-04 09:09:00.000,2033-12-04 09:09:00.000
3356,Sell Courses On Your Own Website - No Coding Required!,60,EASY,2024-10-04 09:09:00.000,2033-12-05 09:09:00.000
3357,Implementing a Data Warehouse with SQL Server 2012 ,300,EASY,2024-10-04 09:09:00.000,2033-12-06 09:09:00.000
3358,Learning 200 jQuery Functions with 800 Examples,1110,EASY,2024-10-04 09:10:00.000,2033-12-07 09:09:00.000
3359,Create Complete Web Applications easily with APEX 5,420,MEDIUM,2024-10-04 09:09:00.000,2033-12-08 09:09:00.000
3360,"Learn Gulp, The Streaming Build System",90,EASY,2024-10-04 09:09:00.000,2033-12-09 09:09:00.000
3361,Perfect React JS Course - Understand Relevant Details,60,EASY,2024-10-04 09:09:00.000,2033-12-10 09:09:00.000
3362,Create a classified website in 2 hours - guaranteed,60,EASY,2024-10-04 09:09:00.000,2033-12-11 09:09:00.000
3363,Learn HTML And CSS From Scratch,120,EASY,2024-10-04 09:09:00.000,2033-12-12 09:09:00.000
3364,Become a Certified Web Developer - Beginner to Expert,480,EASY,2024-10-04 09:10:00.000,2033-12-13 09:09:00.000
3365,Complete Bootstrap 4 course - build 3 projects,300,EASY,2024-10-04 09:09:00.000,2033-12-14 09:09:00.000
3366,Up and Running with Phalcon,90,EASY,2024-10-04 09:09:00.000,2033-12-15 09:09:00.000
3367,HTML : HTML Awesomeness,38,EASY,2024-10-04 09:09:00.000,2033-12-16 09:09:00.000
3368,Build CRUD Application - PHP & Mysql,90,EASY,2024-10-04 09:09:00.000,2033-12-17 09:09:00.000
3369,All You Need To Know About AngularJS - Training On AngularJS,300,EASY,2024-10-04 09:09:00.000,2033-12-18 09:09:00.000
3370,PSD To a Creative Landing Page Using Twitter Bootstrap 3,240,EASY,2024-10-04 09:10:00.000,2033-12-19 09:09:00.000
3371,Ready for Production with Spring Boot Actuator,150,MEDIUM,2024-10-04 09:09:00.000,2033-12-20 09:09:00.000
